exp_type_id,experimentor_id,is_id,experiment_id,sample_id,sample_name_short,sample_name_abbreviation,date_label,sample_date,time_point,sample_condition,extraction_method_id,biological_material,sample_description,sample_replicate,sample concentration [g/l],is_added,is_added_units,reconstitution_volume,reconstitution_volume_units,calculated extracted biomass density,sample_replicate_biological,istechnical,growth_condition_short,growth_condition_long,media_short,media_long,isoxic,temperature,supplementation,od600,vcd,culture_density,mass before sampling [g],mass after sampling [g],mass sampled [g],culture_volume_sampled,cells,dcw,wcw,vcd_units,culture_density_units,culture_volume_sampled_units,dcw_units,wcw_units,final extracted sample concentration calculated [g/l],dilution volume calculated [ml],notes,acquisition_method_id,quantitation_method_id,sample_type,sample_label,ph,box,pos,used_,growth_rate,growth_rate_r2,growth_rate_units,time_hrs,,data_raw,data_corrected,met_id,data_units,data_reference
6,2,,ALEsKOs01,140805_41856.6736111111_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-3,OxicEvo04ptsHIcrrEvo04EPEcoliGlc_Broth-3,OxicEvo04ptsHIcrrEvo04EPEcoliGlc,140805,8/5/2014 16:10,41856.67361,OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9,,ALEWtEvo04_ptsHIcrr_kan_Evo04_Endpoint,Broth,3,#DIV/0!,,mL,,mL,#DIV/0!,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.608,9.43E+11,0.2736,,,,1,9.43E+08,0.2736,0.896275862,cells*L-1,g*L-1,mL,mg,mg,1,0.2736,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004560.167,,0.608,0.608,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140805_41856.7013888889_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-3,OxicEvo04ptsHIcrrEvo04EPEcoliGlc_Broth-3,OxicEvo04ptsHIcrrEvo04EPEcoliGlc,140805,8/5/2014 16:50,41856.70139,OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9,,ALEWtEvo04_ptsHIcrr_kan_Evo04_Endpoint,Broth,3,#DIV/0!,,mL,,mL,#DIV/0!,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,1.044,1.62E+12,0.4698,,,,1,1.62E+09,0.4698,1.539,cells*L-1,g*L-1,mL,mg,mg,1,0.4698,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004560.833,,1.044,1.044,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140805_41856.7076388889_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-3,OxicEvo04ptsHIcrrEvo04EPEcoliGlc_Broth-3,OxicEvo04ptsHIcrrEvo04EPEcoliGlc,140805,8/5/2014 16:59,41856.70764,OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9,,ALEWtEvo04_ptsHIcrr_kan_Evo04_Endpoint,Broth,3,#DIV/0!,,mL,,mL,#DIV/0!,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,1.18,1.83E+12,0.531,,,,1,1.83E+09,0.531,1.739482759,cells*L-1,g*L-1,mL,mg,mg,1,0.531,,spectrophotometer,,Unknown,discarded,,,,TRUE,0.86186658,0.998950379,,1004560.983,,1.18,1.18,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140807_41858.4263888889_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-1,OxicEvo04tpiAEvo01EPEcoliGlc_Broth-1,OxicEvo04tpiAEvo01EPEcoliGlc,140807,8/7/2014 10:14,41858.42639,OxicEvo04tpiAEvo01EPEcoliGlcM9,,ALEWtEvo04_tpiA_kan_Evo01_Endpoint,Broth,1,#DIV/0!,,mL,,mL,#DIV/0!,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.061,94655172414,0.02745,,,,1,9.47E+07,0.03,0.09,cells*L-1,g*L-1,mL,mg,mg,1,0.02745,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004602.23,,0.061,0.061,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140807_41858.4659722222_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-1,OxicEvo04tpiAEvo01EPEcoliGlc_Broth-1,OxicEvo04tpiAEvo01EPEcoliGlc,140807,8/7/2014 11:11,41858.46597,OxicEvo04tpiAEvo01EPEcoliGlcM9,,ALEWtEvo04_tpiA_kan_Evo01_Endpoint,Broth,1,#DIV/0!,,mL,,mL,#DIV/0!,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.087,1.35E+11,0.03915,,,,1,1.35E+08,0.04,0.13,cells*L-1,g*L-1,mL,mg,mg,1,0.03915,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004603.18,,0.087,0.087,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140807_41858.4784722222_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-1,OxicEvo04tpiAEvo01EPEcoliGlc_Broth-1,OxicEvo04tpiAEvo01EPEcoliGlc,140807,8/7/2014 11:29,41858.47847,OxicEvo04tpiAEvo01EPEcoliGlcM9,,ALEWtEvo04_tpiA_kan_Evo01_Endpoint,Broth,1,#DIV/0!,,mL,,mL,#DIV/0!,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.099,1.54E+11,0.04455,,,,1,1.54E+08,0.04,0.15,cells*L-1,g*L-1,mL,mg,mg,1,0.04455,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004603.48,,0.099,0.099,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140807_41858.5270833333_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-1,OxicEvo04tpiAEvo01EPEcoliGlc_Broth-1,OxicEvo04tpiAEvo01EPEcoliGlc,140807,8/7/2014 12:39,41858.52708,OxicEvo04tpiAEvo01EPEcoliGlcM9,,ALEWtEvo04_tpiA_kan_Evo01_Endpoint,Broth,1,#DIV/0!,,mL,,mL,#DIV/0!,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.175,2.72E+11,0.07875,,,,1,2.72E+08,0.08,0.26,cells*L-1,g*L-1,mL,mg,mg,1,0.07875,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004604.65,,0.175,0.175,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140807_41858.5451388889_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-1,OxicEvo04tpiAEvo01EPEcoliGlc_Broth-1,OxicEvo04tpiAEvo01EPEcoliGlc,140807,8/7/2014 13:05,41858.54514,OxicEvo04tpiAEvo01EPEcoliGlcM9,,ALEWtEvo04_tpiA_kan_Evo01_Endpoint,Broth,1,#DIV/0!,,mL,,mL,#DIV/0!,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.214,3.32E+11,0.0963,,,,1,3.32E+08,0.1,0.32,cells*L-1,g*L-1,mL,mg,mg,1,0.0963,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004605.08,,0.214,0.214,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140807_41858.6048611111_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-1,OxicEvo04tpiAEvo01EPEcoliGlc_Broth-1,OxicEvo04tpiAEvo01EPEcoliGlc,140807,8/7/2014 14:31,41858.60486,OxicEvo04tpiAEvo01EPEcoliGlcM9,,ALEWtEvo04_tpiA_kan_Evo01_Endpoint,Broth,1,#DIV/0!,,mL,,mL,#DIV/0!,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.468,7.26E+11,0.2106,,,,1,7.26E+08,0.21,0.69,cells*L-1,g*L-1,mL,mg,mg,1,0.2106,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004606.52,,0.468,0.468,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140807_41858.6291666667_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-1,OxicEvo04tpiAEvo01EPEcoliGlc_Broth-1,OxicEvo04tpiAEvo01EPEcoliGlc,140807,8/7/2014 15:06,41858.62917,OxicEvo04tpiAEvo01EPEcoliGlcM9,,ALEWtEvo04_tpiA_kan_Evo01_Endpoint,Broth,1,#DIV/0!,,mL,,mL,#DIV/0!,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.612,9.50E+11,0.2754,,,,1,9.50E+08,0.28,0.9,cells*L-1,g*L-1,mL,mg,mg,1,0.2754,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004607.1,,0.612,0.612,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140807_41858.6520833333_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-1,OxicEvo04tpiAEvo01EPEcoliGlc_Broth-1,OxicEvo04tpiAEvo01EPEcoliGlc,140807,8/7/2014 15:39,41858.65208,OxicEvo04tpiAEvo01EPEcoliGlcM9,,ALEWtEvo04_tpiA_kan_Evo01_Endpoint,Broth,1,#DIV/0!,,mL,,mL,#DIV/0!,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.788,1.22E+12,0.3546,,,,1,1.22E+09,0.35,1.16,cells*L-1,g*L-1,mL,mg,mg,1,0.3546,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004607.65,,0.788,0.788,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140807_41858.6652777778_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-1,OxicEvo04tpiAEvo01EPEcoliGlc_Broth-1,OxicEvo04tpiAEvo01EPEcoliGlc,140807,8/7/2014 15:58,41858.66528,OxicEvo04tpiAEvo01EPEcoliGlcM9,,ALEWtEvo04_tpiA_kan_Evo01_Endpoint,Broth,1,#DIV/0!,,mL,,mL,#DIV/0!,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.872,1.35E+12,0.3924,,,,1,1.35E+09,0.39,1.29,cells*L-1,g*L-1,mL,mg,mg,1,0.3924,,spectrophotometer,,Unknown,discarded,,,,TRUE,0.483125671,0.998009762,,1004607.97,,0.872,0.872,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140807_41858.4263888889_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-2,OxicEvo04tpiAEvo01EPEcoliGlc_Broth-2,OxicEvo04tpiAEvo01EPEcoliGlc,140807,8/7/2014 10:14,41858.42639,OxicEvo04tpiAEvo01EPEcoliGlcM9,,ALEWtEvo04_tpiA_kan_Evo01_Endpoint,Broth,2,#DIV/0!,,mL,,mL,#DIV/0!,2,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.06,93103448276,0.027,,,,1,9.31E+07,0.03,0.09,cells*L-1,g*L-1,mL,mg,mg,1,0.027,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004602.23,,0.06,0.06,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140807_41858.4659722222_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-2,OxicEvo04tpiAEvo01EPEcoliGlc_Broth-2,OxicEvo04tpiAEvo01EPEcoliGlc,140807,8/7/2014 11:11,41858.46597,OxicEvo04tpiAEvo01EPEcoliGlcM9,,ALEWtEvo04_tpiA_kan_Evo01_Endpoint,Broth,2,#DIV/0!,,mL,,mL,#DIV/0!,2,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.087,1.35E+11,0.03915,,,,1,1.35E+08,0.04,0.13,cells*L-1,g*L-1,mL,mg,mg,1,0.03915,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004603.18,,0.087,0.087,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140807_41858.4784722222_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-2,OxicEvo04tpiAEvo01EPEcoliGlc_Broth-2,OxicEvo04tpiAEvo01EPEcoliGlc,140807,8/7/2014 11:29,41858.47847,OxicEvo04tpiAEvo01EPEcoliGlcM9,,ALEWtEvo04_tpiA_kan_Evo01_Endpoint,Broth,2,#DIV/0!,,mL,,mL,#DIV/0!,2,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.099,1.54E+11,0.04455,,,,1,1.54E+08,0.04,0.15,cells*L-1,g*L-1,mL,mg,mg,1,0.04455,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004603.48,,0.099,0.099,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140807_41858.5270833333_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-2,OxicEvo04tpiAEvo01EPEcoliGlc_Broth-2,OxicEvo04tpiAEvo01EPEcoliGlc,140807,8/7/2014 12:39,41858.52708,OxicEvo04tpiAEvo01EPEcoliGlcM9,,ALEWtEvo04_tpiA_kan_Evo01_Endpoint,Broth,2,#DIV/0!,,mL,,mL,#DIV/0!,2,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.178,2.76E+11,0.0801,,,,1,2.76E+08,0.08,0.26,cells*L-1,g*L-1,mL,mg,mg,1,0.0801,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004604.65,,0.178,0.178,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140807_41858.5451388889_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-2,OxicEvo04tpiAEvo01EPEcoliGlc_Broth-2,OxicEvo04tpiAEvo01EPEcoliGlc,140807,8/7/2014 13:05,41858.54514,OxicEvo04tpiAEvo01EPEcoliGlcM9,,ALEWtEvo04_tpiA_kan_Evo01_Endpoint,Broth,2,#DIV/0!,,mL,,mL,#DIV/0!,2,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.22,3.41E+11,0.099,,,,1,3.41E+08,0.1,0.32,cells*L-1,g*L-1,mL,mg,mg,1,0.099,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004605.08,,0.22,0.22,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140807_41858.6048611111_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-2,OxicEvo04tpiAEvo01EPEcoliGlc_Broth-2,OxicEvo04tpiAEvo01EPEcoliGlc,140807,8/7/2014 14:31,41858.60486,OxicEvo04tpiAEvo01EPEcoliGlcM9,,ALEWtEvo04_tpiA_kan_Evo01_Endpoint,Broth,2,#DIV/0!,,mL,,mL,#DIV/0!,2,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.492,7.63E+11,0.2214,,,,1,7.63E+08,0.22,0.73,cells*L-1,g*L-1,mL,mg,mg,1,0.2214,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004606.52,,0.492,0.492,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140807_41858.6291666667_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-2,OxicEvo04tpiAEvo01EPEcoliGlc_Broth-2,OxicEvo04tpiAEvo01EPEcoliGlc,140807,8/7/2014 15:06,41858.62917,OxicEvo04tpiAEvo01EPEcoliGlcM9,,ALEWtEvo04_tpiA_kan_Evo01_Endpoint,Broth,2,#DIV/0!,,mL,,mL,#DIV/0!,2,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.62,9.62E+11,0.279,,,,1,9.62E+08,0.28,0.91,cells*L-1,g*L-1,mL,mg,mg,1,0.279,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004607.1,,0.62,0.62,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140807_41858.6520833333_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-2,OxicEvo04tpiAEvo01EPEcoliGlc_Broth-2,OxicEvo04tpiAEvo01EPEcoliGlc,140807,8/7/2014 15:39,41858.65208,OxicEvo04tpiAEvo01EPEcoliGlcM9,,ALEWtEvo04_tpiA_kan_Evo01_Endpoint,Broth,2,#DIV/0!,,mL,,mL,#DIV/0!,2,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.816,1.27E+12,0.3672,,,,1,1.27E+09,0.37,1.2,cells*L-1,g*L-1,mL,mg,mg,1,0.3672,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004607.65,,0.816,0.816,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140807_41858.6652777778_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-2,OxicEvo04tpiAEvo01EPEcoliGlc_Broth-2,OxicEvo04tpiAEvo01EPEcoliGlc,140807,8/7/2014 15:58,41858.66528,OxicEvo04tpiAEvo01EPEcoliGlcM9,,ALEWtEvo04_tpiA_kan_Evo01_Endpoint,Broth,2,#DIV/0!,,mL,,mL,#DIV/0!,2,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.884,1.37E+12,0.3978,,,,1,1.37E+09,0.4,1.3,cells*L-1,g*L-1,mL,mg,mg,1,0.3978,,spectrophotometer,,Unknown,discarded,,,,TRUE,0.489804282,0.997884801,,1004607.97,,0.884,0.884,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140807_41858.4263888889_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-3,OxicEvo04tpiAEvo01EPEcoliGlc_Broth-3,OxicEvo04tpiAEvo01EPEcoliGlc,140807,8/7/2014 10:14,41858.42639,OxicEvo04tpiAEvo01EPEcoliGlcM9,,ALEWtEvo04_tpiA_kan_Evo01_Endpoint,Broth,3,#DIV/0!,,mL,,mL,#DIV/0!,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.062,96206896552,0.0279,,,,1,9.62E+07,0.03,0.09,cells*L-1,g*L-1,mL,mg,mg,1,0.0279,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004602.23,,0.062,0.062,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140807_41858.4659722222_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-3,OxicEvo04tpiAEvo01EPEcoliGlc_Broth-3,OxicEvo04tpiAEvo01EPEcoliGlc,140807,8/7/2014 11:11,41858.46597,OxicEvo04tpiAEvo01EPEcoliGlcM9,,ALEWtEvo04_tpiA_kan_Evo01_Endpoint,Broth,3,#DIV/0!,,mL,,mL,#DIV/0!,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.087,1.35E+11,0.03915,,,,1,1.35E+08,0.04,0.13,cells*L-1,g*L-1,mL,mg,mg,1,0.03915,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004603.18,,0.087,0.087,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140807_41858.4784722222_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-3,OxicEvo04tpiAEvo01EPEcoliGlc_Broth-3,OxicEvo04tpiAEvo01EPEcoliGlc,140807,8/7/2014 11:29,41858.47847,OxicEvo04tpiAEvo01EPEcoliGlcM9,,ALEWtEvo04_tpiA_kan_Evo01_Endpoint,Broth,3,#DIV/0!,,mL,,mL,#DIV/0!,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.099,1.54E+11,0.04455,,,,1,1.54E+08,0.04,0.15,cells*L-1,g*L-1,mL,mg,mg,1,0.04455,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004603.48,,0.099,0.099,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140807_41858.5270833333_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-3,OxicEvo04tpiAEvo01EPEcoliGlc_Broth-3,OxicEvo04tpiAEvo01EPEcoliGlc,140807,8/7/2014 12:39,41858.52708,OxicEvo04tpiAEvo01EPEcoliGlcM9,,ALEWtEvo04_tpiA_kan_Evo01_Endpoint,Broth,3,#DIV/0!,,mL,,mL,#DIV/0!,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.173,2.68E+11,0.07785,,,,1,2.68E+08,0.08,0.26,cells*L-1,g*L-1,mL,mg,mg,1,0.07785,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004604.65,,0.173,0.173,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140807_41858.5451388889_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-3,OxicEvo04tpiAEvo01EPEcoliGlc_Broth-3,OxicEvo04tpiAEvo01EPEcoliGlc,140807,8/7/2014 13:05,41858.54514,OxicEvo04tpiAEvo01EPEcoliGlcM9,,ALEWtEvo04_tpiA_kan_Evo01_Endpoint,Broth,3,#DIV/0!,,mL,,mL,#DIV/0!,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.212,3.29E+11,0.0954,,,,1,3.29E+08,0.1,0.31,cells*L-1,g*L-1,mL,mg,mg,1,0.0954,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004605.08,,0.212,0.212,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140807_41858.6048611111_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-3,OxicEvo04tpiAEvo01EPEcoliGlc_Broth-3,OxicEvo04tpiAEvo01EPEcoliGlc,140807,8/7/2014 14:31,41858.60486,OxicEvo04tpiAEvo01EPEcoliGlcM9,,ALEWtEvo04_tpiA_kan_Evo01_Endpoint,Broth,3,#DIV/0!,,mL,,mL,#DIV/0!,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.46,7.14E+11,0.207,,,,1,7.14E+08,0.21,0.68,cells*L-1,g*L-1,mL,mg,mg,1,0.207,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004606.52,,0.46,0.46,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140807_41858.6291666667_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-3,OxicEvo04tpiAEvo01EPEcoliGlc_Broth-3,OxicEvo04tpiAEvo01EPEcoliGlc,140807,8/7/2014 15:06,41858.62917,OxicEvo04tpiAEvo01EPEcoliGlcM9,,ALEWtEvo04_tpiA_kan_Evo01_Endpoint,Broth,3,#DIV/0!,,mL,,mL,#DIV/0!,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.576,8.94E+11,0.2592,,,,1,8.94E+08,0.26,0.85,cells*L-1,g*L-1,mL,mg,mg,1,0.2592,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004607.1,,0.576,0.576,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140807_41858.6520833333_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-3,OxicEvo04tpiAEvo01EPEcoliGlc_Broth-3,OxicEvo04tpiAEvo01EPEcoliGlc,140807,8/7/2014 15:39,41858.65208,OxicEvo04tpiAEvo01EPEcoliGlcM9,,ALEWtEvo04_tpiA_kan_Evo01_Endpoint,Broth,3,#DIV/0!,,mL,,mL,#DIV/0!,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.76,1.18E+12,0.342,,,,1,1.18E+09,0.34,1.12,cells*L-1,g*L-1,mL,mg,mg,1,0.342,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004607.65,,0.76,0.76,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140807_41858.6652777778_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-3,OxicEvo04tpiAEvo01EPEcoliGlc_Broth-3,OxicEvo04tpiAEvo01EPEcoliGlc,140807,8/7/2014 15:58,41858.66528,OxicEvo04tpiAEvo01EPEcoliGlcM9,,ALEWtEvo04_tpiA_kan_Evo01_Endpoint,Broth,3,#DIV/0!,,mL,,mL,#DIV/0!,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.86,1.33E+12,0.387,,,,1,1.33E+09,0.39,1.27,cells*L-1,g*L-1,mL,mg,mg,1,0.387,,spectrophotometer,,Unknown,discarded,,,,TRUE,0.47484172,0.997987832,,1004607.97,,0.86,0.86,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140807_41858.4263888889_OxicEvo04tpiAEvo02EPEcoliGlcM9_Broth-1,OxicEvo04tpiAEvo02EPEcoliGlc_Broth-1,OxicEvo04tpiAEvo02EPEcoliGlc,140807,8/7/2014 10:14,41858.42639,OxicEvo04tpiAEvo02EPEcoliGlcM9,,ALEWtEvo04_tpiA_kan_Evo02_Endpoint,Broth,1,#DIV/0!,,mL,,mL,#DIV/0!,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.054,83793103448,0.0243,,,,1,8.38E+07,0.02,0.08,cells*L-1,g*L-1,mL,mg,mg,1,0.0243,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004602.23,,0.054,0.054,biomass,OD600,spectrophotometer
6,2,,ALEsKOs01,140807_41858.4659722222_OxicEvo04tpiAEvo02EPEcoliGlcM9_Broth-1,OxicEvo04tpiAEvo02EPEcoliGlc_Broth-1,OxicEvo04tpiAEvo02EPEcoliGlc,140807,8/7/2014 11:11,41858.46597,OxicEvo04tpiAEvo02EPEcoliGlcM9,,ALEWtEvo04_tpiA_kan_Evo02_Endpoint,Broth,1,#DIV/0!,,mL,,mL,#DIV/0!,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,,TRUE,37,,0.078,1.21E+11,0.0351,,,,1,1.21E+08,0.04,0.11,cells*L-1,g*L-1,mL,mg,mg,1,0.0351,,spectrophotometer,,Unknown,discarded,,,,TRUE,,,,1004603.18,,0.078,0.078,biomass,OD600,spectrophotometer
