exp_type_id,experimentor_id,is_id,experiment_id,sample_id,sample_name_short,sample_name_abbreviation,date_label,sample_date,time_point,sample_condition,extraction_method_id,biological_material,sample_description,sample_replicate,sample concentration [g/l],is_added,is_added_units,reconstitution_volume,reconstitution_volume_units,calculated extracted biomass density,sample_replicate_biological,istechnical,growth_condition_short,growth_condition_long,media_short,media_long,isoxic,temperature,supplementation,od600,vcd,culture_density,mass before sampling [g],mass after sampling [g],mass sampled [g],culture_volume_sampled,cells,dcw,wcw,vcd_units,culture_density_units,culture_volume_sampled_units,dcw_units,wcw_units,final extracted sample concentration calculated [g/l],dilution volume calculated [ml],notes,acquisition_method_id,quantitation_method_id,sample_type,sample_label,ph,box,pos,filter,next_step,
4,2,5,ALEsKOs01,140715_0_OxicEvo04EcoliGlcM9_Broth-1,OxicEvo04EcoliGlc_Broth-1,OxicEvo04EcoliGlc,140715,7/15/2014 14:44,0,OxicEvo04EcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04,Broth,1,,0.025,mL,0.25,mL,,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.315,,140718_McCloskey2013,141220,Unknown,evo04B1,7,10,23,,,
4,2,5,ALEsKOs01,140730_11_OxicEvo04pgiEvo04EPEcoliGlcM9_Broth-2,OxicEvo04pgiEvo04EPEcoliGlc_Broth-2,OxicEvo04pgiEvo04EPEcoliGlc,140730,7/30/2014 16:21,11,OxicEvo04pgiEvo04EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_pgi_kan_Evo04_Endpoint,Broth,2,,0.025,mL,0.25,mL,,2,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,1,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,pgie4EPB2,7,11,17,,,
4,2,5,ALEsKOs01,140730_11_OxicEvo04pgiEvo04EPEcoliGlcM9_Broth-3,OxicEvo04pgiEvo04EPEcoliGlc_Broth-3,OxicEvo04pgiEvo04EPEcoliGlc,140730,7/30/2014 16:21,11,OxicEvo04pgiEvo04EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_pgi_kan_Evo04_Endpoint,Broth,3,,0.025,mL,0.25,mL,,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,1,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,pgie4EPB3,7,11,18,,,
4,2,5,ALEsKOs01,140730_11_OxicEvo04pgiEvo04EPEcoliGlcM9_Filtrate-1,OxicEvo04pgiEvo04EPEcoliGlc_Filtrate-1,OxicEvo04pgiEvo04EPEcoliGlc,140730,7/30/2014 16:21,11,OxicEvo04pgiEvo04EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_pgi_kan_Evo04_Endpoint,Filtrate,1,,0.025,mL,0.25,mL,,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,1,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,pgie4EPF1,7,11,19,,,
4,2,5,ALEsKOs01,140731_11_OxicEvo04pgiEvo05EPEcoliGlcM9_Broth-1,OxicEvo04pgiEvo05EPEcoliGlc_Broth-1,OxicEvo04pgiEvo05EPEcoliGlc,140731,7/31/2014 15:04,11,OxicEvo04pgiEvo05EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_pgi_kan_Evo05_Endpoint,Broth,1,,0.025,mL,0.25,mL,,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,pgie5EPB1,7,11,20,,,
4,2,5,ALEsKOs01,140731_11_OxicEvo04pgiEvo05EPEcoliGlcM9_Broth-2,OxicEvo04pgiEvo05EPEcoliGlc_Broth-2,OxicEvo04pgiEvo05EPEcoliGlc,140731,7/31/2014 15:04,11,OxicEvo04pgiEvo05EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_pgi_kan_Evo05_Endpoint,Broth,2,,0.025,mL,0.25,mL,,2,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,pgie5EPB2,7,11,21,,,
4,2,5,ALEsKOs01,140731_11_OxicEvo04pgiEvo05EPEcoliGlcM9_Broth-3,OxicEvo04pgiEvo05EPEcoliGlc_Broth-3,OxicEvo04pgiEvo05EPEcoliGlc,140731,7/31/2014 15:04,11,OxicEvo04pgiEvo05EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_pgi_kan_Evo05_Endpoint,Broth,3,,0.025,mL,0.25,mL,,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,pgie5EPB3,7,11,22,,,
4,2,5,ALEsKOs01,140731_11_OxicEvo04pgiEvo05EPEcoliGlcM9_Filtrate-1,OxicEvo04pgiEvo05EPEcoliGlc_Filtrate-1,OxicEvo04pgiEvo05EPEcoliGlc,140731,7/31/2014 15:04,11,OxicEvo04pgiEvo05EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_pgi_kan_Evo05_Endpoint,Filtrate,1,,0.025,mL,0.25,mL,,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,pgie5EPF1,7,11,23,,,
4,2,5,ALEsKOs01,140731_11_OxicEvo04pgiEvo06EPEcoliGlcM9_Broth-1,OxicEvo04pgiEvo06EPEcoliGlc_Broth-1,OxicEvo04pgiEvo06EPEcoliGlc,140731,7/31/2014 17:06,11,OxicEvo04pgiEvo06EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_pgi_kan_Evo06_Endpoint,Broth,1,,0.025,mL,0.25,mL,,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,pgie6EPB1,7,11,24,,,
4,2,5,ALEsKOs01,140731_11_OxicEvo04pgiEvo06EPEcoliGlcM9_Broth-2,OxicEvo04pgiEvo06EPEcoliGlc_Broth-2,OxicEvo04pgiEvo06EPEcoliGlc,140731,7/31/2014 17:06,11,OxicEvo04pgiEvo06EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_pgi_kan_Evo06_Endpoint,Broth,2,,0.025,mL,0.25,mL,,2,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,pgie6EPB2,7,11,25,,,
4,2,5,ALEsKOs01,140731_11_OxicEvo04pgiEvo06EPEcoliGlcM9_Broth-3,OxicEvo04pgiEvo06EPEcoliGlc_Broth-3,OxicEvo04pgiEvo06EPEcoliGlc,140731,7/31/2014 17:06,11,OxicEvo04pgiEvo06EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_pgi_kan_Evo06_Endpoint,Broth,3,,0.025,mL,0.25,mL,,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,pgie6EPB3,7,11,26,,,
4,2,5,ALEsKOs01,140731_11_OxicEvo04pgiEvo06EPEcoliGlcM9_Filtrate-1,OxicEvo04pgiEvo06EPEcoliGlc_Filtrate-1,OxicEvo04pgiEvo06EPEcoliGlc,140731,7/31/2014 17:06,11,OxicEvo04pgiEvo06EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_pgi_kan_Evo06_Endpoint,Filtrate,1,,0.025,mL,0.25,mL,,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,pgie6EPF1,7,11,27,,,
4,2,5,ALEsKOs01,140801_11_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-1,OxicEvo04pgiEvo07EPEcoliGlc_Broth-1,OxicEvo04pgiEvo07EPEcoliGlc,140801,8/1/2014 14:39,11,OxicEvo04pgiEvo07EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_pgi_kan_Evo07_Endpoint,Broth,1,,0.025,mL,0.25,mL,,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,pgie7EPB1,7,11,28,,,
4,2,5,ALEsKOs01,140801_11_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-2,OxicEvo04pgiEvo07EPEcoliGlc_Broth-2,OxicEvo04pgiEvo07EPEcoliGlc,140801,8/1/2014 14:39,11,OxicEvo04pgiEvo07EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_pgi_kan_Evo07_Endpoint,Broth,2,,0.025,mL,0.25,mL,,2,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,pgie7EPB2,7,11,29,,,
4,2,5,ALEsKOs01,140801_11_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-3,OxicEvo04pgiEvo07EPEcoliGlc_Broth-3,OxicEvo04pgiEvo07EPEcoliGlc,140801,8/1/2014 14:39,11,OxicEvo04pgiEvo07EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_pgi_kan_Evo07_Endpoint,Broth,3,,0.025,mL,0.25,mL,,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,pgie7EPB3,7,11,30,,,
4,2,5,ALEsKOs01,140801_11_OxicEvo04pgiEvo07EPEcoliGlcM9_Filtrate-1,OxicEvo04pgiEvo07EPEcoliGlc_Filtrate-1,OxicEvo04pgiEvo07EPEcoliGlc,140801,8/1/2014 14:39,11,OxicEvo04pgiEvo07EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_pgi_kan_Evo07_Endpoint,Filtrate,1,,0.025,mL,0.25,mL,,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,pgie7EPF1,7,11,31,,,
4,2,5,ALEsKOs01,140801_11_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-1,OxicEvo04pgiEvo08EPEcoliGlc_Broth-1,OxicEvo04pgiEvo08EPEcoliGlc,140801,8/1/2014 17:04,11,OxicEvo04pgiEvo08EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_pgi_kan_Evo08_Endpoint,Broth,1,,0.025,mL,0.25,mL,,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,pgie8EPB1,7,11,32,,,
4,2,5,ALEsKOs01,140801_11_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-2,OxicEvo04pgiEvo08EPEcoliGlc_Broth-2,OxicEvo04pgiEvo08EPEcoliGlc,140801,8/1/2014 17:04,11,OxicEvo04pgiEvo08EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_pgi_kan_Evo08_Endpoint,Broth,2,,0.025,mL,0.25,mL,,2,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,pgie8EPB2,7,11,33,,,
4,2,5,ALEsKOs01,140801_11_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-3,OxicEvo04pgiEvo08EPEcoliGlc_Broth-3,OxicEvo04pgiEvo08EPEcoliGlc,140801,8/1/2014 17:04,11,OxicEvo04pgiEvo08EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_pgi_kan_Evo08_Endpoint,Broth,3,,0.025,mL,0.25,mL,,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,1,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,pgie8EPB3,7,11,34,,,
4,2,5,ALEsKOs01,140801_11_OxicEvo04pgiEvo08EPEcoliGlcM9_Filtrate-1,OxicEvo04pgiEvo08EPEcoliGlc_Filtrate-1,OxicEvo04pgiEvo08EPEcoliGlc,140801,8/1/2014 17:04,11,OxicEvo04pgiEvo08EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_pgi_kan_Evo08_Endpoint,Filtrate,1,,0.025,mL,0.25,mL,,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,1,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,pgie8EPF1,7,11,35,,,
4,2,5,ALEsKOs01,140808_11_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-1,OxicEvo04tpiAEvo01EPEcoliGlc_Broth-1,OxicEvo04tpiAEvo01EPEcoliGlc,140808,8/7/2014 15:50,11,OxicEvo04tpiAEvo01EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_tpiA_kan_Evo01_Endpoint,Broth,1,,0.025,mL,0.25,mL,,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,1,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,date_label changed to not conflict with resequencing date,140718_McCloskey2013,141220,Unknown,tpiAe1EPB1,7,11,36,,,
4,2,5,ALEsKOs01,140808_11_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-2,OxicEvo04tpiAEvo01EPEcoliGlc_Broth-2,OxicEvo04tpiAEvo01EPEcoliGlc,140808,8/7/2014 15:50,11,OxicEvo04tpiAEvo01EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_tpiA_kan_Evo01_Endpoint,Broth,2,,0.025,mL,0.25,mL,,2,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,1,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,date_label changed to not conflict with resequencing date,140718_McCloskey2013,141220,Unknown,tpiAe1EPB2,7,11,37,,,
4,2,5,ALEsKOs01,140808_11_OxicEvo04tpiAEvo01EPEcoliGlcM9_Broth-3,OxicEvo04tpiAEvo01EPEcoliGlc_Broth-3,OxicEvo04tpiAEvo01EPEcoliGlc,140808,8/7/2014 15:50,11,OxicEvo04tpiAEvo01EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_tpiA_kan_Evo01_Endpoint,Broth,3,,0.025,mL,0.25,mL,,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,1,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,date_label changed to not conflict with resequencing date,140718_McCloskey2013,141220,Unknown,tpiAe1EPB3,7,11,38,,,
4,2,5,ALEsKOs01,140808_11_OxicEvo04tpiAEvo01EPEcoliGlcM9_Filtrate-1,OxicEvo04tpiAEvo01EPEcoliGlc_Filtrate-1,OxicEvo04tpiAEvo01EPEcoliGlc,140808,8/7/2014 15:50,11,OxicEvo04tpiAEvo01EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_tpiA_kan_Evo01_Endpoint,Filtrate,1,,0.025,mL,0.25,mL,,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,1,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,date_label changed to not conflict with resequencing date,140718_McCloskey2013,141220,Unknown,tpiAe1EPF1,7,11,39,,,
4,2,5,ALEsKOs01,140808_11_OxicEvo04tpiAEvo02EPEcoliGlcM9_Broth-1,OxicEvo04tpiAEvo02EPEcoliGlc_Broth-1,OxicEvo04tpiAEvo02EPEcoliGlc,140808,8/7/2014 16:12,11,OxicEvo04tpiAEvo02EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_tpiA_kan_Evo02_Endpoint,Broth,1,,0.025,mL,0.25,mL,,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,date_label changed to not conflict with resequencing date,140718_McCloskey2013,141220,Unknown,tpiAe2EPB1,7,11,40,,,
4,2,5,ALEsKOs01,140808_11_OxicEvo04tpiAEvo02EPEcoliGlcM9_Broth-2,OxicEvo04tpiAEvo02EPEcoliGlc_Broth-2,OxicEvo04tpiAEvo02EPEcoliGlc,140808,8/7/2014 16:12,11,OxicEvo04tpiAEvo02EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_tpiA_kan_Evo02_Endpoint,Broth,2,,0.025,mL,0.25,mL,,2,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,date_label changed to not conflict with resequencing date,140718_McCloskey2013,141220,Unknown,tpiAe2EPB2,7,11,41,,,
4,2,5,ALEsKOs01,140808_11_OxicEvo04tpiAEvo02EPEcoliGlcM9_Broth-3,OxicEvo04tpiAEvo02EPEcoliGlc_Broth-3,OxicEvo04tpiAEvo02EPEcoliGlc,140808,8/7/2014 16:12,11,OxicEvo04tpiAEvo02EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_tpiA_kan_Evo02_Endpoint,Broth,3,,0.025,mL,0.25,mL,,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,date_label changed to not conflict with resequencing date,140718_McCloskey2013,141220,Unknown,tpiAe2EPB3,7,11,42,,,
4,2,5,ALEsKOs01,140808_11_OxicEvo04tpiAEvo02EPEcoliGlcM9_Filtrate-1,OxicEvo04tpiAEvo02EPEcoliGlc_Filtrate-1,OxicEvo04tpiAEvo02EPEcoliGlc,140808,8/7/2014 16:12,11,OxicEvo04tpiAEvo02EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_tpiA_kan_Evo02_Endpoint,Filtrate,1,,0.025,mL,0.25,mL,,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,date_label changed to not conflict with resequencing date,140718_McCloskey2013,141220,Unknown,tpiAe2EPF1,7,11,43,,,
4,2,5,ALEsKOs01,140811_11_OxicEvo04tpiAEvo03EPEcoliGlcM9_Broth-1,OxicEvo04tpiAEvo03EPEcoliGlc_Broth-1,OxicEvo04tpiAEvo03EPEcoliGlc,140811,8/11/2014 15:49,11,OxicEvo04tpiAEvo03EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_tpiA_kan_Evo03_Endpoint,Broth,1,,0.025,mL,0.25,mL,,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,tpiAe3EPB1,7,11,44,,,
4,2,5,ALEsKOs01,140811_11_OxicEvo04tpiAEvo03EPEcoliGlcM9_Broth-2,OxicEvo04tpiAEvo03EPEcoliGlc_Broth-2,OxicEvo04tpiAEvo03EPEcoliGlc,140811,8/11/2014 15:49,11,OxicEvo04tpiAEvo03EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_tpiA_kan_Evo03_Endpoint,Broth,2,,0.025,mL,0.25,mL,,2,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,tpiAe3EPB2,7,11,45,,,
4,2,5,ALEsKOs01,140811_11_OxicEvo04tpiAEvo03EPEcoliGlcM9_Broth-3,OxicEvo04tpiAEvo03EPEcoliGlc_Broth-3,OxicEvo04tpiAEvo03EPEcoliGlc,140811,8/11/2014 15:49,11,OxicEvo04tpiAEvo03EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_tpiA_kan_Evo03_Endpoint,Broth,3,,0.025,mL,0.25,mL,,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,tpiAe3EPB3,7,11,46,,,
4,2,5,ALEsKOs01,140811_11_OxicEvo04tpiAEvo03EPEcoliGlcM9_Filtrate-1,OxicEvo04tpiAEvo03EPEcoliGlc_Filtrate-1,OxicEvo04tpiAEvo03EPEcoliGlc,140811,8/11/2014 15:49,11,OxicEvo04tpiAEvo03EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_tpiA_kan_Evo03_Endpoint,Filtrate,1,,0.025,mL,0.25,mL,,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,tpiAe3EPF1,7,11,47,,,
4,2,5,ALEsKOs01,140811_11_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-1,OxicEvo04tpiAEvo04EPEcoliGlc_Broth-1,OxicEvo04tpiAEvo04EPEcoliGlc,140811,8/11/2014 15:34,11,OxicEvo04tpiAEvo04EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_tpiA_kan_Evo04_Endpoint,Broth,1,,0.025,mL,0.25,mL,,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,tpiAe4EPB1,7,11,48,,,
4,2,5,ALEsKOs01,140811_11_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-2,OxicEvo04tpiAEvo04EPEcoliGlc_Broth-2,OxicEvo04tpiAEvo04EPEcoliGlc,140811,8/11/2014 15:34,11,OxicEvo04tpiAEvo04EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_tpiA_kan_Evo04_Endpoint,Broth,2,,0.025,mL,0.25,mL,,2,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,tpiAe4EPB2,7,11,49,,,
4,2,5,ALEsKOs01,140811_11_OxicEvo04tpiAEvo04EPEcoliGlcM9_Broth-3,OxicEvo04tpiAEvo04EPEcoliGlc_Broth-3,OxicEvo04tpiAEvo04EPEcoliGlc,140811,8/11/2014 15:34,11,OxicEvo04tpiAEvo04EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_tpiA_kan_Evo04_Endpoint,Broth,3,,0.025,mL,0.25,mL,,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,tpiAe4EPB3,7,11,50,,,
4,2,5,ALEsKOs01,140811_11_OxicEvo04tpiAEvo04EPEcoliGlcM9_Filtrate-1,OxicEvo04tpiAEvo04EPEcoliGlc_Filtrate-1,OxicEvo04tpiAEvo04EPEcoliGlc,140811,8/11/2014 15:34,11,OxicEvo04tpiAEvo04EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_tpiA_kan_Evo04_Endpoint,Filtrate,1,,0.025,mL,0.25,mL,,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,tpiAe4EPF1,7,11,51,,,
4,2,5,ALEsKOs01,140805_11_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-1,OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-1,OxicEvo04ptsHIcrrEvo01EPEcoliGlc,140805,8/5/2014 15:45,11,OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_ptsHIcrr_kan_Evo01_Endpoint,Broth,1,,0.025,mL,0.25,mL,,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,ptse1EPB1,7,11,52,,,
