experiment_id,experiment_type,experiment_type_name,used_,comment_,growth_rate,growth_rate_r2,growth_rate_units,date_and_time,time_hrs,sample_name_short,time_point,sample_label,data_raw,data_corrected,data_type,data_type_units,data_type_reference
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/18/2014 15:25,1004127.43,OxicEvo04ptsHIcrrEcoliGlc_Broth-2,,pts_2,0.16269999,0.57553208,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/18/2014 15:57,1004127.96,OxicEvo04ptsHIcrrEcoliGlc_Broth-2,,pts_2,0.195,0.689789567,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/18/2014 16:28,1004128.48,OxicEvo04ptsHIcrrEcoliGlc_Broth-2,5,pts_2,0.2332,0.824917574,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/18/2014 17:00,1004129,OxicEvo04ptsHIcrrEcoliGlc_Broth-2,,pts_2,0.2801,0.990820808,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,0.218526678,0.966832443,,7/18/2014 17:33,1004129.56,OxicEvo04ptsHIcrrEcoliGlc_Broth-2,6,pts_2,0.3368,1.19139039,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,Possible biphasic growth,,,,7/17/2014 10:53,1004098.89,OxicEvo04ptsHIcrrEcoliGlc_Broth-3,,pts_3,0.0106,0.037496253,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,Possible biphasic growth,,,,7/17/2014 11:27,1004099.46,OxicEvo04ptsHIcrrEcoliGlc_Broth-3,,pts_3,0.0141,0.049877092,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,Possible biphasic growth,,,,7/17/2014 11:58,1004099.98,OxicEvo04ptsHIcrrEcoliGlc_Broth-3,,pts_3,0.0201,0.071101386,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,Possible biphasic growth,,,,7/17/2014 12:30,1004100.5,OxicEvo04ptsHIcrrEcoliGlc_Broth-3,,pts_3,0.0221,0.078176151,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,Possible biphasic growth,,,,7/17/2014 13:01,1004101.03,OxicEvo04ptsHIcrrEcoliGlc_Broth-3,,pts_3,0.0228,0.080652319,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,Possible biphasic growth,,,,7/17/2014 13:32,1004101.55,OxicEvo04ptsHIcrrEcoliGlc_Broth-3,,pts_3,0.0216,0.07640746,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,Possible biphasic growth,,,,7/17/2014 14:04,1004102.08,OxicEvo04ptsHIcrrEcoliGlc_Broth-3,,pts_3,0.0213,0.075346245,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,Possible biphasic growth,,,,7/17/2014 14:35,1004102.6,OxicEvo04ptsHIcrrEcoliGlc_Broth-3,,pts_3,0.025,0.08843456,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,Possible biphasic growth,,,,7/17/2014 16:07,1004104.12,OxicEvo04ptsHIcrrEcoliGlc_Broth-3,,pts_3,0.0419,0.148216322,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,Possible biphasic growth,,,,7/17/2014 16:38,1004104.64,OxicEvo04ptsHIcrrEcoliGlc_Broth-3,,pts_3,0.0289,0.102230351,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,Possible biphasic growth,,,,7/17/2014 17:09,1004105.16,OxicEvo04ptsHIcrrEcoliGlc_Broth-3,,pts_3,0.0258,0.091264466,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,Possible biphasic growth,,,,7/17/2014 17:41,1004105.69,OxicEvo04ptsHIcrrEcoliGlc_Broth-3,,pts_3,0.0282,0.099754183,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/18/2014 9:36,1004121.61,OxicEvo04ptsHIcrrEcoliGlc_Broth-3,,pts_3,0.0773,0.273439659,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/18/2014 11:16,1004123.28,OxicEvo04ptsHIcrrEcoliGlc_Broth-3,,pts_3,0.0923,0.326500395,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/18/2014 12:18,1004124.31,OxicEvo04ptsHIcrrEcoliGlc_Broth-3,,pts_3,0.0967,0.342064877,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/18/2014 13:21,1004125.35,OxicEvo04ptsHIcrrEcoliGlc_Broth-3,,pts_3,0.1119,0.39583309,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/18/2014 14:07,1004126.13,OxicEvo04ptsHIcrrEcoliGlc_Broth-3,,pts_3,0.1357,0.480022791,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/18/2014 14:55,1004126.93,OxicEvo04ptsHIcrrEcoliGlc_Broth-3,,pts_3,0.1636,0.578715759,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/18/2014 15:27,1004127.46,OxicEvo04ptsHIcrrEcoliGlc_Broth-3,,pts_3,0.1895,0.670333963,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/18/2014 15:58,1004127.98,OxicEvo04ptsHIcrrEcoliGlc_Broth-3,,pts_3,0.232,0.820672715,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/18/2014 16:30,1004128.5,OxicEvo04ptsHIcrrEcoliGlc_Broth-3,5,pts_3,0.2805,0.992235761,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,0.233955388,0.944498258,,7/18/2014 17:01,1004129.03,OxicEvo04ptsHIcrrEcoliGlc_Broth-3,,pts_3,0.341,1.206247396,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,Air in lines; OD600 is not accurate!; need to back-calculate from later time-points,,,,7/16/2014 10:05,1004074.09,OxicEvo04sdhCadhBEcoliGlc_Broth-1,,sdh_1,0.0046,0.016271959,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,Air in lines; OD600 is not accurate!; need to back-calculate from later time-points,,,,7/16/2014 10:22,1004074.37,OxicEvo04sdhCadhBEcoliGlc_Broth-1,,sdh_1,0.0076,0.026884106,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,Air in lines; OD600 is not accurate!; need to back-calculate from later time-points,,,,7/16/2014 10:42,1004074.71,OxicEvo04sdhCadhBEcoliGlc_Broth-1,,sdh_1,0.0066,0.023346724,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,Air in lines; OD600 is not accurate!; need to back-calculate from later time-points,,,,7/16/2014 11:13,1004075.23,OxicEvo04sdhCadhBEcoliGlc_Broth-1,,sdh_1,0.0206,0.072870077,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,Air in lines; OD600 is not accurate!; need to back-calculate from later time-points,,,,7/16/2014 11:45,1004075.75,OxicEvo04sdhCadhBEcoliGlc_Broth-1,,sdh_1,0.0173,0.061196715,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,Air in lines; OD600 is not accurate!; need to back-calculate from later time-points,,,,7/16/2014 12:16,1004076.28,OxicEvo04sdhCadhBEcoliGlc_Broth-1,,sdh_1,0.0349,0.123454646,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,Air removed from lines,,,,7/16/2014 12:47,1004076.8,OxicEvo04sdhCadhBEcoliGlc_Broth-1,,sdh_1,0.0933,0.330037777,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/16/2014 13:19,1004077.32,OxicEvo04sdhCadhBEcoliGlc_Broth-1,,sdh_1,0.13369,0.472912652,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/16/2014 13:50,1004077.84,OxicEvo04sdhCadhBEcoliGlc_Broth-1,,sdh_1,0.2215,0.7835302,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/16/2014 14:22,1004078.37,OxicEvo04sdhCadhBEcoliGlc_Broth-1,,sdh_1,0.278,0.983392305,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,0.678796882,0.980773523,,7/16/2014 14:37,1004078.62,OxicEvo04sdhCadhBEcoliGlc_Broth-1,6,sdh_1,0.3135,1.10896938,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,Air in lines; OD600 is not accurate!; need to back-calculate from later time-points,,,,7/16/2014 10:19,1004074.32,OxicEvo04sdhCadhBEcoliGlc_Broth-2,,sdh_2,0.0049,0.017333174,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,Air in lines; OD600 is not accurate!; need to back-calculate from later time-points,,,,7/16/2014 10:36,1004074.61,OxicEvo04sdhCadhBEcoliGlc_Broth-2,,sdh_2,0.0057,0.02016308,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,Air in lines; OD600 is not accurate!; need to back-calculate from later time-points,,,,7/16/2014 11:08,1004075.14,OxicEvo04sdhCadhBEcoliGlc_Broth-2,,sdh_2,0.0101,0.035727562,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,Air in lines; OD600 is not accurate!; need to back-calculate from later time-points,,,,7/16/2014 11:39,1004075.66,OxicEvo04sdhCadhBEcoliGlc_Broth-2,,sdh_2,0.0153,0.054121951,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,Air in lines; OD600 is not accurate!; need to back-calculate from later time-points,,,,7/16/2014 12:11,1004076.18,OxicEvo04sdhCadhBEcoliGlc_Broth-2,,sdh_2,0.0237,0.083835963,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/16/2014 12:43,1004076.73,OxicEvo04sdhCadhBEcoliGlc_Broth-2,,sdh_2,0.0726,0.256813962,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/16/2014 13:15,1004077.25,OxicEvo04sdhCadhBEcoliGlc_Broth-2,,sdh_2,0.1067,0.377438701,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/16/2014 13:46,1004077.78,OxicEvo04sdhCadhBEcoliGlc_Broth-2,,sdh_2,0.1757,0.621518086,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/16/2014 14:17,1004078.3,OxicEvo04sdhCadhBEcoliGlc_Broth-2,,sdh_2,0.2749,0.97242642,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,0.837446498,0.997720153,,7/16/2014 14:38,1004078.65,OxicEvo04sdhCadhBEcoliGlc_Broth-2,6,sdh_2,0.3472,1.228179167,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,Air in lines; OD600 is not accurate!; need to back-calculate from later time-points,,,,7/16/2014 10:04,1004074.07,OxicEvo04sdhCadhBEcoliGlc_Broth-3,,sdh_3,0.0037,0.013088315,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,Air in lines; OD600 is not accurate!; need to back-calculate from later time-points,,,,7/16/2014 10:20,1004074.34,OxicEvo04sdhCadhBEcoliGlc_Broth-3,,sdh_3,0.0069999,0.024761323,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,Air in lines; OD600 is not accurate!; need to back-calculate from later time-points,,,,7/16/2014 10:39,1004074.66,OxicEvo04sdhCadhBEcoliGlc_Broth-3,,sdh_3,0.0069,0.024407939,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,Air in lines; OD600 is not accurate!; need to back-calculate from later time-points,,,,7/16/2014 11:11,1004075.18,OxicEvo04sdhCadhBEcoliGlc_Broth-3,,sdh_3,0.0117,0.041387374,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,Air in lines; OD600 is not accurate!; need to back-calculate from later time-points,,,,7/16/2014 11:42,1004075.71,OxicEvo04sdhCadhBEcoliGlc_Broth-3,,sdh_3,0.0257,0.090910727,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,Air in lines; OD600 is not accurate!; need to back-calculate from later time-points,,,,7/16/2014 12:13,1004076.23,OxicEvo04sdhCadhBEcoliGlc_Broth-3,,sdh_3,0.0365,0.129114457,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/16/2014 12:46,1004076.78,OxicEvo04sdhCadhBEcoliGlc_Broth-3,,sdh_3,0.07719,0.273050547,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/16/2014 13:17,1004077.3,OxicEvo04sdhCadhBEcoliGlc_Broth-3,,sdh_3,0.13269,0.46937527,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/16/2014 13:49,1004077.82,OxicEvo04sdhCadhBEcoliGlc_Broth-3,,sdh_3,0.1735,0.613735845,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/16/2014 14:20,1004078.34,OxicEvo04sdhCadhBEcoliGlc_Broth-3,,sdh_3,0.2669,0.944127361,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,0.753628612,0.990446234,,7/16/2014 14:40,1004078.67,OxicEvo04sdhCadhBEcoliGlc_Broth-3,6,sdh_3,0.3353,1.186084316,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,,,,,7/21/2014 8:30,1004192.5,OxicEvo04tpiAEcoliGlc_Broth-1,,tpi_1,0.2169,0.767258241,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,,,,,7/21/2014 9:03,1004193.07,OxicEvo04tpiAEcoliGlc_Broth-1,,tpi_1,0.2723,0.963229226,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,,,,,7/21/2014 9:36,1004193.6,OxicEvo04tpiAEcoliGlc_Broth-1,,tpi_1,0.2693,0.952617078,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,,,,,7/21/2014 10:12,1004194.2,OxicEvo04tpiAEcoliGlc_Broth-1,,tpi_1,0.2738,0.968535299,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,,,,,7/21/2014 11:30,1004195.5,OxicEvo04tpiAEcoliGlc_Broth-1,,tpi_1,0.502,1.775765961,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,,0.190043506,0.745511492,,7/21/2014 11:50,1004195.83,OxicEvo04tpiAEcoliGlc_Broth-1,,tpi_1,0.3564,1.260723085,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,,,,,7/21/2014 8:31,1004192.52,OxicEvo04tpiAEcoliGlc_Broth-2,,tpi_2,0.2279,0.806169447,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,,,,,7/21/2014 9:05,1004193.09,OxicEvo04tpiAEcoliGlc_Broth-2,,tpi_2,0.2876,1.017351176,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,,,,,7/21/2014 9:37,1004193.63,OxicEvo04tpiAEcoliGlc_Broth-2,,tpi_2,0.2746,0.971365205,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,,,,,7/21/2014 10:13,1004194.23,OxicEvo04tpiAEcoliGlc_Broth-2,,tpi_2,0.2606,0.921841852,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,,,,,7/21/2014 11:32,1004195.53,OxicEvo04tpiAEcoliGlc_Broth-2,,tpi_2,0.389,1.376041751,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,,0.149734168,0.830240887,,7/21/2014 11:51,1004195.85,OxicEvo04tpiAEcoliGlc_Broth-2,,tpi_2,0.3884,1.373919321,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/21/2014 8:32,1004192.55,OxicEvo04tpiAEcoliGlc_Broth-3,,tpi_3,0.2397,0.84791056,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/21/2014 9:06,1004193.11,OxicEvo04tpiAEcoliGlc_Broth-3,,tpi_3,0.252,0.891420363,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/21/2014 9:39,1004193.65,OxicEvo04tpiAEcoliGlc_Broth-3,,tpi_3,0.2684,0.949433434,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/21/2014 10:14,1004194.25,OxicEvo04tpiAEcoliGlc_Broth-3,,tpi_3,0.2907,1.028317062,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/21/2014 11:33,1004195.55,OxicEvo04tpiAEcoliGlc_Broth-3,,tpi_3,0.4313,1.525673026,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,0.183903468,0.94510151,,7/21/2014 11:52,1004195.87,OxicEvo04tpiAEcoliGlc_Broth-3,,tpi_3,0.4063,1.437238466,biomass,OD600,ALE1.1
Quantification_ALEsKOs01,4,Metabolomics,TRUE,,,,,7/15/2014 14:44,1004054.73,OxicEvo04EcoliGlc_Broth-1,6,evo04B1,,,endometabolome,,Aqueous acidic acetonitrile filtration
Quantification_ALEsKOs01,4,Metabolomics,TRUE,,,,,7/15/2014 14:45,1004054.75,OxicEvo04EcoliGlc_Broth-2,6,evo04B2,,,endometabolome,,Aqueous acidic acetonitrile filtration
Quantification_ALEsKOs01,4,Metabolomics,TRUE,,,,,7/15/2014 14:46,1004054.77,OxicEvo04EcoliGlc_Broth-3,6,evo04B3,,,endometabolome,,Aqueous acidic acetonitrile filtration
Quantification_ALEsKOs01,4,Metabolomics,TRUE,,,,,7/15/2014 14:46,1004054.77,OxicEvo04EcoliGlc_Filtrate-1,6,evo04F1,,,endometabolome,,Aqueous acidic acetonitrile filtration
Quantification_ALEsKOs01,4,Metabolomics,TRUE,,,,,7/15/2014 19:19,1004059.32,OxicEvo04gndEcoliGlc_Broth-1,6,gndB1,,,endometabolome,,Aqueous acidic acetonitrile filtration
Quantification_ALEsKOs01,4,Metabolomics,TRUE,,,,,7/15/2014 19:18,1004059.3,OxicEvo04gndEcoliGlc_Broth-2,6,gndB2,,,endometabolome,,Aqueous acidic acetonitrile filtration
Quantification_ALEsKOs01,4,Metabolomics,TRUE,,,,,7/15/2014 19:17,1004059.28,OxicEvo04gndEcoliGlc_Filtrate-1,6,gndF1,,,endometabolome,,Aqueous acidic acetonitrile filtration
Quantification_ALEsKOs01,4,Metabolomics,TRUE,,,,,7/15/2014 19:17,1004059.28,OxicEvo04gndEcoliGlc_Broth-3,6,gndB3,,,endometabolome,,Aqueous acidic acetonitrile filtration
Quantification_ALEsKOs01,4,Metabolomics,TRUE,,,,,7/16/2014 18:03,1004082.06,OxicEvo04pgiEcoliGlc_Broth-1,6,pgiB1,,,endometabolome,,Aqueous acidic acetonitrile filtration
Quantification_ALEsKOs01,4,Metabolomics,TRUE,,,,,7/21/2014 16:48,1004200.8,OxicEvo04pgiEvo01J01EcoliGlc_Broth-1,0,pgi_1_1B1,,,endometabolome,,Aqueous acidic acetonitrile filtration
Quantification_ALEsKOs01,4,Metabolomics,TRUE,,,,,7/21/2014 18:00,1004202,OxicEvo04pgiEvo01J01EcoliGlc_Broth-2,0,pgi_1_1B2,,,endometabolome,,Aqueous acidic acetonitrile filtration
Quantification_ALEsKOs01,4,Metabolomics,TRUE,,,,,7/21/2014 18:00,1004202,OxicEvo04pgiEvo01J01EcoliGlc_Broth-3,0,pgi_1_1B3,,,endometabolome,,Aqueous acidic acetonitrile filtration
Quantification_ALEsKOs01,4,Metabolomics,TRUE,,,,,7/21/2014 18:00,1004202,OxicEvo04pgiEvo01J01EcoliGlc_Filtrate-3,0,pgi_1_1F1,,,endometabolome,,Aqueous acidic acetonitrile filtration
Quantification_ALEsKOs01,4,Metabolomics,TRUE,,,,,7/21/2014 17:27,1004201.45,OxicEvo04pgiEvo01J02EcoliGlc_Broth-1,0,pgi_1_2B1,,,endometabolome,,Aqueous acidic acetonitrile filtration
Quantification_ALEsKOs01,4,Metabolomics,TRUE,,,,,7/21/2014 17:27,1004201.45,OxicEvo04pgiEvo01J02EcoliGlc_Broth-2,0,pgi_1_2B2,,,endometabolome,,Aqueous acidic acetonitrile filtration
Quantification_ALEsKOs01,4,Metabolomics,TRUE,,,,,7/21/2014 16:40,1004200.67,OxicEvo04pgiEvo01J02EcoliGlc_Broth-3,0,pgi_1_2B3,,,endometabolome,,Aqueous acidic acetonitrile filtration
Quantification_ALEsKOs01,4,Metabolomics,TRUE,,,,,7/21/2014 16:40,1004200.67,OxicEvo04pgiEvo01J02EcoliGlc_Filtrate-3,0,pgi_1_2F1,,,endometabolome,,Aqueous acidic acetonitrile filtration
Quantification_ALEsKOs01,4,Metabolomics,TRUE,,,,,7/16/2014 15:59,1004079.99,OxicEvo04pgiEcoliGlc_Broth-2,6,pgiB2,,,endometabolome,,Aqueous acidic acetonitrile filtration
Quantification_ALEsKOs01,4,Metabolomics,TRUE,,,,,7/16/2014 18:06,1004082.1,OxicEvo04pgiEcoliGlc_Broth-3,6,pgiB3,,,endometabolome,,Aqueous acidic acetonitrile filtration
Quantification_ALEsKOs01,4,Metabolomics,TRUE,,,,,7/16/2014 18:06,1004082.1,OxicEvo04pgiEcoliGlc_Filtrate-1,6,pgiF1,,,endometabolome,,Aqueous acidic acetonitrile filtration
Quantification_ALEsKOs01,4,Metabolomics,TRUE,,,,,7/18/2014 17:32,1004129.54,OxicEvo04ptsHIcrrEcoliGlc_Broth-1,6,ptsB1,,,endometabolome,,Aqueous acidic acetonitrile filtration
Quantification_ALEsKOs01,4,Metabolomics,TRUE,,,,,7/18/2014 17:33,1004129.56,OxicEvo04ptsHIcrrEcoliGlc_Broth-2,6,ptsB2,,,endometabolome,,Aqueous acidic acetonitrile filtration
Quantification_ALEsKOs01,4,Metabolomics,TRUE,,,,,7/18/2014 19:05,1004131.08,OxicEvo04ptsHIcrrEcoliGlc_Broth-3,6,ptsB3,,,endometabolome,,Aqueous acidic acetonitrile filtration
Quantification_ALEsKOs01,4,Metabolomics,TRUE,,,,,7/18/2014 19:05,1004131.08,OxicEvo04ptsHIcrrEcoliGlc_Filtrate-1,6,ptsF1,,,endometabolome,,Aqueous acidic acetonitrile filtration
Quantification_ALEsKOs01,4,Metabolomics,TRUE,,,,,7/16/2014 14:37,1004078.62,OxicEvo04sdhCadhBEcoliGlc_Broth-1,6,sdhB1,,,endometabolome,,Aqueous acidic acetonitrile filtration
Quantification_ALEsKOs01,4,Metabolomics,TRUE,,,,,7/16/2014 14:38,1004078.65,OxicEvo04sdhCadhBEcoliGlc_Broth-2,6,sdhB2,,,endometabolome,,Aqueous acidic acetonitrile filtration
Quantification_ALEsKOs01,4,Metabolomics,TRUE,,,,,7/16/2014 14:40,1004078.67,OxicEvo04sdhCadhBEcoliGlc_Broth-3,6,sdhB3,,,endometabolome,,Aqueous acidic acetonitrile filtration
Quantification_ALEsKOs01,4,Metabolomics,TRUE,,,,,7/16/2014 14:40,1004078.67,OxicEvo04sdhCadhBEcoliGlc_Filtrate-3,6,sdhF1,,,endometabolome,,Aqueous acidic acetonitrile filtration
Quantification_ALEsKOs01,4,Metabolomics,TRUE,,,,,7/21/2014 11:40,1004195.67,OxicEvo04tpiAEcoliGlc_Broth-1,4,tpiB1,,,endometabolome,,Aqueous acidic acetonitrile filtration
Quantification_ALEsKOs01,4,Metabolomics,TRUE,,,,,7/21/2014 11:41,1004195.68,OxicEvo04tpiAEcoliGlc_Broth-2,4,tpiB2,,,endometabolome,,Aqueous acidic acetonitrile filtration
Quantification_ALEsKOs01,4,Metabolomics,TRUE,,,,,7/21/2014 11:42,1004195.7,OxicEvo04tpiAEcoliGlc_Filtrate-2,4,tpiF1,,,endometabolome,,Aqueous acidic acetonitrile filtration
Quantification_ALEsKOs01,4,Metabolomics,TRUE,,,,,7/21/2014 11:42,1004195.7,OxicEvo04tpiAEcoliGlc_Broth-3,4,tpiB3,,,endometabolome,,Aqueous acidic acetonitrile filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/15/2014 11:43,1004051.72,OxicEvo04EcoliGlc_Broth-1,1,evo04_1,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/15/2014 12:25,1004052.43,OxicEvo04EcoliGlc_Broth-1,2,evo04_1,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/15/2014 13:08,1004053.14,OxicEvo04EcoliGlc_Broth-1,3,evo04_1,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/15/2014 13:53,1004053.89,OxicEvo04EcoliGlc_Broth-1,4,evo04_1,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/15/2014 14:14,1004054.24,OxicEvo04EcoliGlc_Broth-1,5,evo04_1,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/15/2014 14:44,1004054.73,OxicEvo04EcoliGlc_Broth-1,6,evo04_1,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/15/2014 11:44,1004051.74,OxicEvo04EcoliGlc_Broth-2,1,evo04_2,,,exometabolome,,Filtration
Quantification_ALEsKOs01,7,Phenomics_uptakeAndSecretionRate,TRUE,,,,,7/15/2014 12:26,1004052.45,OxicEvo04EcoliGlc_Broth-2,2,evo04_2,,,exometabolome,,Filtration
